"id","createdAt","updatedAt","title","tldr","description","creatorId","communityId","tokenSupplyOnCreate","deleted","createdAtBlock","legacyLockedScore"
463,"2022-09-20 13:10:40.168","2022-09-20 13:10:40.168","MOAR NOUNS","Divert all funding to Nouns. ","I am not seeing our growth as something that is optimal for value creation for the Lil Nouns Holders.   I propose we purchase all nouns except 100 eth we hold in reserve,  MOAR NOUNS!!   We could pick up 8-10 more nouns with the current treasury. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
465,"2022-09-20 01:52:50.22","2022-09-20 01:52:50.221","'Prop Ticker' - Bring more awareness to Proposals","Similar to Stock Ticker that lives at the top of a website, this would be an Active ""Prop Ticker"" ... Informing site visitors, across various lil pages (starting with the Auction page), of open Proposals and amount of time to vote.","Similar to Stock Ticker that lives at the top of a website, this would be an Active ""Prop Ticker"" ... Informing site visitors across lilnouns.wtf pages about open Proposals and amount of time to vote.   This could be as simple as a small line at the very top of the site, or a lil pop-up. Both added to this example I quickly mocked up https://imgur.com/a/IPGUkt9   At the top, the 'Prop Ticker' could pull from Active props and display the remaining time. scrolling across the screen when there are multiple props open at the same time. When it gets closer to a final prop deadline (maybe 6-12 hours left) we could add a pop-up for that specific prop to drive more urgency. ","0xFC538FFD2923ddDaED09c8aD1a51686275C56183",3,7000,FALSE,16683000,0
458,"2022-09-18 23:25:42.719","2022-09-18 23:25:42.72","NFT NYC","Pop-up during NFT NYC.","A community voted space to further the adoption of lil nouns. Customize and target a shared space and audience.","0x96234e93d9fb27fdA6414D89adeB963f126F4704",3,7000,FALSE,16683000,0
489,"2022-09-17 09:06:25","2022-09-17 09:06:25","lilnouns.gifs","@nekofar's lilnouns.pics but generates a serious of gifs that are easy to bring in to discord, e.g. ""5845 rolls its eyes"" ","@nekofar's lilnouns.pics but generates a serious of .gifs that are easy to bring in to discord and twitter, e.g. ""5845 -> rolls its eyes"" ","0xDE8A79f5D4fd192d0a8DcD3bcA7A7A5eB05A0262",3,7000,FALSE,16683000,0
456,"2022-09-15 16:19:13.563","2022-09-15 16:19:13.563","Dynamic quorum, evaluation, and implementation","Nouns' upcoming governance improvement called dynamic quorum will make it tougher to pass ideas the more members vote against them by reducing the tradeoff area between friction and security.","The minimum of a quorum is it presently takes 10% of the available votes for a proposal to pass. That means for a proposal to pass, the proposer only needs ""For"" votes to pass.  Dynamic quorum bases a proposal's quorum on how contentious it is; in other words, the more votes against a proposal, the higher the quorum.  This will enable some degree of flexibility in the DAO governance, requiring a lower quorum for uncontested proposals and a higher quorum for more contentious ones.   Although it’s still ineffective against a great dishonest majority voting power, it's reducing our current dependencies due to low turnout, on high vote holders, for passing uncontested proposals.  - [Nouns’ next governance iteration: dynamic quorum][1]  [1]: https://mirror.xyz/0x10072dfc23771101dC042fD0014f263316a6E400/96zSoFfiT_RM2o2P9UbVKxPzVpB_trZqUjzllBE00BE","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
453,"2022-09-11 18:32:46.199","2022-09-11 18:32:46.2","lets get community some reward ","Every time treasury gets 100eth, lets shower some % of it into community.","the more we are gonna shower back into community, the more stronger community we ever gonna build and best way to attract more. lets do it","0x7cB50de96485569e0B5715bB61dFe5CB9B09e2eb",3,7000,FALSE,16683000,0
461,"2022-09-10 12:57:31.855","2022-09-10 12:57:31.855","Establish a weekly call to discuss projects","I was inspired to create the weekly meeting focused on builders' projects after observing Nouns' ""Weekly Tooling Call"" events. ","An event where builders present their current projects, perhaps show off prototypes, gather feedback, and go through features.  The members would better understand the projects, and builders would have a place to talk about what they do with other builders and members and get more feedback on what they produce. Increase project collaboration as well, perhaps.","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
451,"2022-09-09 14:51:00.81","2022-09-09 14:51:00.811","Is there a way to mint the burnt Lil Nouns ?","I wish there was a way to mint the nouns that did not receive any bids in the past. ","The Lil nouns that do not get any bids are sent to a null address and can't be minted by anyone. A lot of times I visit the site and discover some really cute ones whose auction is over and no one minted. But there is no way I can grab any of those.   ![bidding]( https://i.imgur.com/dLKWYXR.png )  It is impossible for anyone to always keep tracking what nouns are on auction. One might have preferences in terms of traits one wants. There is no rarity, but the look matters.   Instead of sending them to a null address, can we send them to a wallet that acts as a repository for 7 days before getting burnt? ","0xD0C9a1F382Dddc6b9AaAF18E130466cFfEE985b9",3,7000,FALSE,16683000,0
466,"2022-09-09 04:26:30.282","2022-09-09 04:26:30.282","Elect a Democratic Unpaid Cabinet of Lils","Lil Nouns is lacking in clear direction and could benefit from a democratically elected cabinet of Lils, who would help guide the overall direction of the DAO. They would have no official power.","Most DAOs have some form of ""core team"", which decreases decentralization but increases efficiency and coordination.  We could temporarily experiment in an election in which Lil Nouns would elect maybe 5 Cabinet Members, who would work together to draft a direction for the DAO, do research, rally external partners, etc.. They would not be paid or have ""official"" capacities other than being temporary unofficial leaders of the DAO. This could help the DAO's largest delegates come together to create a clear roadmap for the DAO.  This is meant to be thought-provoking!","0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3",3,7000,FALSE,16683000,0
457,"2022-09-07 15:06:39.976","2022-09-07 15:06:39.977","Noun Art on the EC Bridge at Duke University","We should spray paint a noun and ""lilnouns.wtf"" on the East Campus bridge at Duke University for marketing exposure. The East Campus bridge is known as a ""Free Expression Bridge"", so this would not break any laws. Duke is pro crypto as well","I would prefer this to look really good, and I'm open to ideas! Either we design a stencil or pay an artist? All suggestions are welcomed. I'm sure it would look great and be hilarious to post on twitter.   With love,   Popsicle Head","0x52227ee7492BF582Ca528457E448Eb37E98fFb8F",3,7000,FALSE,16683000,0
447,"2022-09-07 11:06:11.121","2022-09-07 11:06:11.121","Integrate comments and replies under proposals","Can we leverage prop lot code to incorporate discussion directly under each proposal on our site?","See tldr ","0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3",3,7000,FALSE,16683000,0
459,"2022-09-07 07:12:55.004","2022-09-07 07:12:55.005","test idea","this is a test","testing something","0x6ab075abfA7cdD7B19FA83663b1f2a83e4A957e3",3,7000,FALSE,16683000,0
455,"2022-09-07 05:19:38.926","2022-09-07 05:19:38.926","Deploy Agora on lil nouns to facilitate delegation","Nouns DAO recently funded the development of Agora, a delegation Platform. We should deploy it on lil nouns too.","Link to the prop house proposal: https://prop.house/proposal/1023","0xC3FdAdbAe46798CD8762185A09C5b672A7aA36Bb",3,7000,FALSE,16683000,0
452,"2022-09-06 19:02:52.912","2022-09-06 19:02:52.912","Building a bot that going to auto-bid for on Nouns","Buying Nouns is part of our treasury management and also brings us more share in the governance of Nouns DAO; We should make it as autonomous and transparent as possible.","We should build a fully autonomous workflow and create a bot to start bidding on Nouns autonomously.  I'm against using any people-controlled multi-sig in this process. There must be a fully autonomous bot with a separate wallet owned by the treasury and controlled by DAO.  If we decided to buy a Noun, there must be a proposal to fill that separated wallet, and once the wallet is filled, the bot would start calculating as efficient bids as possible and continues until Nouns are bought and sent to the treasury.  The process must be transparent and independent as much as possible In case of technical complications, the reasonings and solutions must be described entirely for future improvements.  ","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
464,"2022-09-06 13:24:11.116","2022-09-06 13:24:11.117","Comment's most be displayed on the proposal pages","In order to create more transparency and accessibility regarding the reasons given for votes, comments should be displayed directly on the proposal page.","Currently, there is no easy and direct way to see other comments when voting.  The best way is to use external services such as [Tally][1], which are not familiar and accessible to everyone.  To be more transparent, the opinions of all voters should be displayed on the voting page.  [1]: https://www.tally.xyz/governance/eip155:1:0x5d2C31ce16924C2a71D317e5BbFd5ce387854039","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
448,"2022-09-06 08:15:40.241","2022-09-06 08:15:40.241","Marketing and education needed ","comprise a team that can create marketing for lil nouns to not only educate what they are but also to promote. Many people purchase NFTs and are not educated on whether or not it will have a future purpose. Education is key to success.","I come from a marketing background and am intrigued by NFT's.  I find the lil noun project has many layers of success that still are in its infancy stage of discovery.  So many opportunities for the future. I am probably older than most that own the lil nouns but I think that if there is a collective effort in goal planning and then develop education and marketing around those goals with timelines it will bring in more lil noun supporters.  Limit the ideas per year and act aggressively on the ones that are selected. People believe in projects that show value, support and organization.  It is a waste to put money into several projects if there is not long term plan in place that promotes and monitors the projects success.","0xC2F644Ab35Da611B6Cec3226FBDbCb62881E92B5",3,7000,FALSE,16683000,0
469,"2022-09-04 14:01:49.199","2022-09-04 14:01:49.2","Settle auction button previews next Lil Noun","Create FOMO by showing users the next available Lil Noun while they hover over the ""settle auction"" button.","While hovering the cursor over the settle button, users can see a preview for potential lil nouns at every block. This would encourage settlement FOMO.","0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f",3,7000,FALSE,16683000,0
454,"2022-09-03 00:26:20.843","2022-09-03 00:26:20.843","Rewarding Lil Nounders who contributed to PropLot ","The aim is to reward NT NFT badges to all the eligible members who have contributed either by adding new ideas or participating in the voting.","> The aim is to reward all the members who have either created some successful ideas or participated in the voting. It's a great way to engage with our community members.  While we can use POAP to reward these users but wanna explore **Sismo Protocol** which attests non-transferable NFT badges that users can mint on Polygon.   ### What's Sismo Protocol & why use it? It's a **ZK-based attestation protocol**. users can self-generate ZK attestations from their data. It's packaged as both **SBTs** and **VCs**, but they are starting with simple **NT-NFTs (badges)** for now. Apps can use these attestations as a reputation system or as an access control tool.  For info, please go through this [thread](https://twitter.com/Sismo_eth/status/1539245943194849281).   The steps: - First, we need to build a subgraph that can query all the eligible addresses - Integration with Sismo Protocol - Finally, a custom UI where our members can mint their respective badges. (note: we can also directly use Sismo's UI for minting these badges)","0xF95f8038Eb7874Cde88A0A9a8270fcC94f5C226e",3,7000,FALSE,16683000,0
468,"2022-09-03 00:15:26.135","2022-09-03 00:15:26.136","Forming a Fact Finding Committee","If you think you have been a victim of abuse of power within the DAO, this committee is here to investigate your claims.","We will make a committee investigate and expose any abuse of power and gatekeeping within the DAO.   Not every individual has the power to pursue it, but we all together will do it; everyone in DAO should have the right to ask for justice, transparency, and trust matters. ","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
467,"2022-08-31 21:08:39.223","2022-08-31 21:08:39.224","NOUNS DAO's COLLECTION PAGE","A page that collects all the different sub-daos and provides a TLDR to what each is about. ","So many Dao's, So many auctions, So Lil Time.  A page that is constantly tracking all the other nounish daos and subdaos.   It would keep up to date info through a curator on where the dao is in its life cycle, who to reach out to, other relevant information.   Would also have the Dao's that may not have tokens however are regional??  An easier way for a person and a Dao to match to each other. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
470,"2022-08-30 18:27:14.463","2022-08-30 18:27:14.463","Calendar that covers the Nounish Ecosystem","A calendar that is open source and postable by many. The goal is to unify the ecosystem around time and awareness. ","The goal of this calendar is simple. to potentially collect through curation or simply ability for anyone to add (and then a team that maybe removes spam?) events. all these will have tags that can be sorted.  Only want to see spaces coming up? click the spaces tag.  New Mints? click the new mints tag.  Lil Nouns events. well then click the Lil Nouns tag.  IRL activations. you know the drill... click it!   FIREHOSE of NOUNISH INFO!!! ALL TAGS ENGAGED!   MY MAIN reasoning for this need is when i go to set up spaces, I often wonder what other community events are happening as not to overlap. timing is precious for many of these things as there is smol global windows that make sense. 2pm est seems to be one!!  The ability to SOMEWHAT coordinate these in a decentralized way would be great!   ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
471,"2022-08-30 12:03:53.475","2022-08-30 12:03:53.475","The Lil Nouns Newsletter","A weekly email newsletter that rounds up everything happening in Lil Nouns community. ","Information is disjointed across every NFT community, making it nearly impossible for anyone with a job to keep up with.  Email is underutilized in web3; not everyone lives on Twitter or Discord, especially in a bear.  <strong>We need to make it easier for people to know what's going on in the Lil Nouns community.  A weekly newsletter is an easy answer to this problem. Straight to inbox, read at your leisure.</strong>  It would include: - Top ideas of the week - Proposal updates - Community updates (i.e. progress on previous proposals, community sentiment, etc.) - Community highlights/content sharing (art, spaces, tweets, etc.) - Quick look at what's happening in Nouns DAO - Occasional deep-dives on props to communicate the why behind them  Likely can use a free platform such as Substack. Sent once a week.  Not only does will keep people informed; it helps Lil Nouns more approachable and accessible.","0x1fe4ee4641E2A6ddf7771eB1c07412ba868bB537",3,7000,FALSE,16683000,0
473,"2022-08-30 06:27:32.065","2022-08-30 06:27:32.065","Create a Noun Buying team. ","Just refreshing this idea in case LOL was the reason we don’t like. ","See tldr. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
479,"2022-08-30 06:26:26.785","2022-08-30 06:26:26.786","POD Funding. ","Pods exist. People keep talking about budget. Let’s set up more thoughts pod budgets. ","Set up monthly pod budgets. In line with what the pod needs. To run on a coordinape framework.   We can fund monthly. They simply need to resubmit on chain.   Run a coordinape session every other week. If for some reason no work was done. No need to spend.   Some Pods may work better for this. I was focused on content pod when I thought this up though. @Lil1112 comment sparked this thought.   1) signal what we have as pods 2) let pods set price.  3) dao counters or accepts. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
475,"2022-08-30 04:03:54.677","2022-08-30 04:03:54.678","Slowing down the mint time","I'd like to propose slowing down the mint time from 15 min to 1 hour.","I'd like to propose slowing down the mint time from 15 min to 1 hour. I believe this would help raise the bid amount while shorting the supply. It would help encourage a healthier floor and be more sustainable for the future of lil nouns. ","0x510E74e9Cdc8Dd5627D652a26E49480A81264ED5",3,7000,FALSE,16683000,0
472,"2022-08-28 18:47:10.223","2022-08-28 18:47:10.223","Lil Nouns DAO invest in Sorare","We should consider developing a data-driven investment fund in Sorare. In a bear market, we can diversify the DAO treasury to invest in quality non-fungible verticals/assets","We can invest approximately 50-100 ETH into Sorare with a 3-5 year horizon. The P2E game has proven to be a trusted product in web 3 that is data-driven and can help Lil Nouns grow its treasury through smart investments and a great hedge against bear market accumulation. ","0x0C1CA53324a9B43E5468664562db592Ca6ef6efA",3,7000,FALSE,16683000,0
474,"2022-08-28 15:35:16.422","2022-08-28 15:35:16.422","Bot that populates when Lil Funding is sent out","Unless you are tracking Lil Funding, knowing how it is spent is not obvious. Bring that information into the discord to be easily seen.","To increase visibility on how Lil Funding is spent.  Most of Lil Funding is spent in an opaque fashion with 0 visibility. this prop would at least increase visibility as it gets spent. without having to be checking notion spreadsheets. ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
476,"2022-08-28 03:59:51.274","2022-08-28 03:59:51.275","Lil Mandated Prop House","It would be interesting to use Lil Mandated Prop House in steering our proliferation, governance, and talent retention needs as a DAO.","During the past 3 weeks, the DAO was presented with a treasury report that predicted the growth of our treasury and matched it with current actions we are taking as a DAO; from funding proposals, to buying Nouns. It would be interesting to reflect what Nouns is doing in prophouse to further steer our proliferation, governance, and talent retention efforts as a DAO.   Hence Lil Mandated Prop House. In addition to generic prop house rounds, Lil Mandated Prop House could clarify and steer the need for DAO and makes for a conscious use of budget. [Find the report here.](https://mfrs.notion.site/Lil-Nouns-DAO-Treasury-Report-fd75936f1be34581afee2326f27bae77)  **How?**  1. **Discover DAO requirements.** Through brainstorming sessions, and community sentiment gathering, DAO will clarify its needs. Most apparent needs will become the mandates in Prop House.  2. **Deliver on DAO requirements.** Through:    - _Open Scope Mandate_. where builders put up their skills into the prop.    - _Productized Deliverables_. where builders put up deliverables into the prop.","0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904",3,7000,FALSE,16683000,0
477,"2022-08-27 19:15:35.193","2022-08-27 19:15:35.194","Accelerate Settlement Auctions","If auction is not settled within 15 minutes of ending: - Anyone can settle it for the next 5 minutes - If there are no takers, price drops 10% off original price until settlement - Original winner is penalized by not receiving refund","To encourage rapid auction settlement:  If auction is not settled within 15 minutes of ending:  - Anyone can settle it for the next 5 minutes for the winning price - If there are no takers, price drops 10% off original price until there is a settlement - Original winner is penalized by not receiving refund for not settling  This creates a very strong incentive for the winner to settle. In almost all cases, the auction will be settled by the original winner.   This will help the DAO by 2 factors, it should accelerate the pace of auctions (more auctions per day), and also in the instances they are not settled in a timely manner, the DAO will make revenue from the original sale and also the ""second"" sale.  The intent here is not to be a money grab, it's to strongly incentivize settlement by the winner. With this structure, I'd expect all auctions to be settled by the original winner and fairly quickly. ","0xD989842c7508B59D47861800B3EC2bE015Ba9DE1",3,7000,FALSE,16683000,0
478,"2022-08-27 01:48:36.12","2022-08-27 01:48:36.12","AR / VR POD","AR / VR fascinate me. Forming a pod of people interested in this space to bounce ideas and different projects off of can supercharge growth","Metaverse has become a meme unto itself.   BUT AR and VR will become a reality (more so than now) with or without us. 1 yr, 5 yr, 10 yr ? I dont know. but faster by the day it seems. blu's video 's [Xanadu: Living Large](https://www.youtube.com/watch?v=wSx472esQps) are extreme!!!   He has a Nouns DAO proposal coming soon i believe. [Xanadu x Nouns](https://discourse.nouns.wtf/t/xanadu-x-nouns-mega-episode-real-time-nouns-world-toolkit/2156) to build a toolkit!   To join his ride collectively will be quite a ride!  ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
483,"2022-08-25 02:30:24.743","2022-08-25 02:30:24.743","Allow for voting on multiple proposals at once","Currently, voting for proposals in nounsdao and lilnounsdao is done one at a time with separate gas transactions  To improve voter turnout and enhance the voting user experience, I propose we allow for voting on multiple proposals in one go","### Problem  Voting for proposals is done one at a time in lil nouns and nouns. The process is as follows:  1) Navigate to DAO page 2) Select proposal 3) Vote for proposal via metamask transaction  This process is done each time a user has to vote. While the benefits for this is that DAO members actually click into and (presumably) read the proposal, I suggest this process is unnecessarily cumbersome when there are multiple proposals that are being voted on.  ### Voting on multiple proposals in one go   ![mockup](https://daoresearch.wtf/image/https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F9f7823eb-5aae-4e80-afb4-7e3102255bbe%2FUntitled.png?table=block&id=6d60d5de-9d42-4e7d-82d0-d9a43de33e13&spaceId=984cdd1b-e846-49a0-b174-5f3ede19c535&width=1060&userId=&cache=v2)  I suggest add the option of voting for multiple proposals in one go (see mockup above).   Benefits: - Easier and quicker voting on multiple proposals - Vote on multiple proposals with one gas transaction  Seen on [daoresearch.wtf](daoresearch.wtf)","0x72dabD33fe53f28FaAc3C804A562A2e3EC96573D",3,7000,FALSE,16683000,0
484,"2022-08-23 18:19:38.138","2022-08-23 18:19:38.139","SOCIAL MEDIA POD","a group of dedicated social media experts (or soon to be experts) that properly utilize the megaphone to drive engagement.","Our social media presence is lacking.  TWTR:  The main account is not consistent. and the secondary account is also not consistent.  My accounts get very little engagement.  INSTA: I am not on, but I see Travs updates in discord. wonder hw engagement is there  TIK TOK: ? SNAP: ?  This pod would handle the main accounts and cross promote on all channels as makes sense. Provide a group of sponsored and soft sponsored accounts to interact with each other. (increased interaction breeds further spread by nature of the algorithm.)  1) I am imagining 3-5 people dedicated. (paid)   2) A BOT channel that pulls in all relevant tweets: FROM specified accounts CONTAINS specific key words for outward interaction (not a swarm, but consistent considerate feedback)  This group can set up media packs for projects.   discuss","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
481,"2022-08-23 09:01:26.238","2022-08-23 09:01:26.239","Sponsor a team of Nounish professional athletes","Lil Nouns promotes inclusion, cc0 and community goods in real life. Let’s use a percentage of the Lil Sisters Fund to sponsor a team of Nounish professional athletes including women, minorities and LGTBQ+.","Lil Sisters and Nouns Proposals 109 (Nouns clothing brand) and 110 (Nouns On The Ground) work to promote inclusive building in the Nouniverse, produce original spec’d Nouns apparel, and form IRL sponsorships.  Let’s use a percentage of the Lil Sisters Fund to sponsor a team of Nounish professional athletes including women, minorities and LGTBQ+ like Leo Baker. Stipends can be sent to athletes for displaying Nouns and Noggles on their athletic uniforms, and we can gift Nouns apparel and Lil Nouns NFT’s.  “As with most ignorant pearl-clutching over trans rights, what often gets lost in the so-called “trans athlete debate” are the actual people whose lives are affected. Instead of considering the trans youth who face immense challenges to receiving life-saving healthcare, family, and social support, such pieces typically focus on the cis women and girls who will supposedly be harmed by inclusion. Rarely do they celebrate the tenacity and skill of dedicated athletes who just want to compete.” -IndieWire review on Netflix doc “Stay on Board” about Leo Baker.","0x8e777369b4Bd6fbbF20270dC8c599Ea11d919505",3,7000,FALSE,16683000,0
480,"2022-08-22 21:58:04.516","2022-08-22 21:58:04.517","Provide LOL wallet access to fund a Noun Purchase","Essentially set up the LOL as the Noun buying team while a contract is being built out to auto bid. ","Fund the LOL wallet with 80 ETH on the regular to function as a NOUNS buying wallet. It can place bids daily for marketing as well as execute bids when and if necessary. (this amount should be 20% OVER recent weekly auctions? how t refund? IDK)  LOL because they are already our defacto NOUN delegation and representation","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
482,"2022-08-22 21:54:15.67","2022-08-22 21:54:15.67","Bid 69.420 for Noun 415","Noun 415 was the Noun that minted on the day that we minted our 5000th Lil. Submit a WETH BID to purchase","It would have been fun to have an active buying group in place to bid on this NOUN... a stylish taco!   https://nouns.wtf/noun/415  I propose we weth BID 69.420 for the LoL's .   0xnezha.eth was the winner at 65 ETH . smol scalp for them.  WHY? other than a nice follow through on growth as a LiL community, it also helps to satisfy the wants of the community to purchase more Nouns as a whole.  We may as well make our Noun purchases mean something in time and space... INFINATE and all that...  It will also be tied for the lowest Noun ETH cost for us to date. if not now, when... ","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
485,"2022-08-22 20:10:13.194","2022-08-22 20:10:13.194","Forming a council to act on behalf of inactives","There have been discussions around this; it would solve issues like fulfilling quorum and also will be brought more democratic workflow.","As a DAO, we should raise the level of participation. But at the same time, we cannot expect active participation from everyone.  Also, we have had problems like collecting the necessary quorum for proposals in the past.  Therefore, I suggest we form a council to focus on finding ways to collect votes from inactive members and delegate on their behalf. Remember that every vote counts and every Lil Noun have a voice","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
486,"2022-08-22 19:59:13.544","2022-08-22 19:59:13.545","Switch to Collab Land","Guild.xyz still ahs too many bugs to be considered operational IMO. for something as essential as gatekeeping the discord form even non members... it simply has to work .  Collab land is tested and performs. ","TLDR is basically all i have","0x2eE0485f71764bcD2062A84d9455688c581B90f8",3,7000,FALSE,16683000,0
492,"2022-08-21 05:47:24.616","2022-08-21 05:47:24.617","Implement Reserve Price.","Implement Reserve Price.","Open to ideas and comments. ","0x31B6470f3FAE7e488DA60b5fB9713A9a41286250",3,7000,FALSE,16683000,0
488,"2022-08-20 00:21:28.965","2022-08-20 00:21:28.966","purchasing nice apes in benddao liquidation events","title says it all. what if we used this opportunity to bid on a couple of the apes that will be liquidated for a flip down the line. Massive buy opportunities could come.","As the ape liquidation is happening. what if we used treasury to cop a nice ape or two and get them for cheap.   Down the line, i could see apes appreciating again, and by then, we can certainly flip the ape for more eth. or use the apes in growing lil nouns.","0x711E207B2fa8daceBb4D7cb9E4b0f77D98FAfA22",3,7000,FALSE,16683000,0
487,"2022-08-19 09:41:51.094","2022-08-19 09:41:51.095","Lil Nouns feature in the Nouns Almanac 2nd Edition","Vote on Prop 130 to get Lil Nouns featured in the Nouns Almanac 2nd Edition. https://nouns.wtf/vote/130","Vote on Prop 130 to get Lil Nouns featured in the Nouns Almanac 2nd Edition. https://nouns.wtf/vote/130","0xd40B63bF04a44e43fBFE5784bCf22ACaAB34a180",3,7000,FALSE,16683000,0
490,"2022-08-19 02:48:34.675","2022-08-19 02:48:34.675","Sponsor a team of non-binary professional athletes","Lil Nouns is investing in non-binary builders through the Lil Sisters Fund to promote inclusion, cc0 and community goods in real life. Let’s use a percentage of the funds to sponsor a team of non-binary professional athletes like Leo Baker.","Lil Sisters and Nouns Proposals 109 (Nouns clothing brand) and 110 (Nouns On The Ground) work to promote inclusive building in the Nouniverse, produce original spec’d Nouns apparel, and form IRL sponsorships.  Let’s use a percentage of the Lil Sisters Fund to sponsor a team of Nounish non-binary professional athletes like Leo Baker (https://www.indiewire.com/2022/08/stay-on-board-review-leo-baker-netflix-1234751403/). Stipends can be sent to athletes for displaying Nouns and Noggles on their athletic uniforms, and we can gift Nouns apparel and Lil Nouns NFT’s.  “As with most ignorant pearl-clutching over trans rights, what often gets lost in the so-called “trans athlete debate” are the actual people whose lives are affected. Instead of considering the trans youth who face immense challenges to receiving life-saving healthcare, family, and social support, such pieces typically focus on the cis women and girls who will supposedly be harmed by inclusion. Rarely do they celebrate the tenacity and skill of dedicated athletes who just want to compete.”","0x8e777369b4Bd6fbbF20270dC8c599Ea11d919505",3,7000,FALSE,16683000,0
494,"2022-08-18 12:34:38.569","2022-08-18 12:34:38.57","Noun Lottery","Let's randomly select one Lil Noun and give it a Noun ","""Lil Nouns DAO aims at exposing more people to Nouns"" says the main page of lilnouns.wtf What would be truer manifestation of giving away one Noun to a random Lil Noun holder?  Everybody likes a chance to win big, so holding this lottery can draw more attention to the project","0x8e71C9644898665a91E4dB3Dee8bDde97b3C71BC",3,7000,FALSE,16683000,0
491,"2022-08-17 07:24:46.13","2022-08-17 07:24:46.13","Testing delegated voting power in prod","test test test test","# nice","0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3",3,7000,FALSE,16683000,0
493,"2022-08-17 07:06:31.05","2022-08-17 07:06:31.051","Lil nouns in world cup ⚽ ⌐◨-◨","We want to building a football community with the World Cup event and Lil Nance community.","Spooky club is a project containing 9600 items that is going to be Run by Multiple “Lil Nounser  “. This project is related to the World cup 2022. This cute 3D ,Lil Nouns themed Items are each a representative of a participant country in the world cup 2022 and are Free to mint for us Lilnounsers. The interesting thing is that The Holders will have the chance of receiving Amazing Rewards .  at last those who Own an Item of any country in the world cup will be able to use these rewards. The Rarity and Ranks of these Items are Interrelated with the Performance of the Teams in the World cup Matches. For example If Your Spooky has the U.K flag and The United Kingdom wins the championship You become one of the 100 Winners of the Biggest Reward and same goes on for the Semi finalists Second and third country. The amount of the rewards depends on your prediction and your teams performance during the Games. In this project a total number of 800 items will win more than 50% of the  gathered budget after the mint. All the Process will be Decentralized and transparent by a Sm","0x8F4C87E30371Ee250C5ECa1fCFf33F534F2ece4a",3,7000,FALSE,16683000,0
495,"2022-08-15 19:06:47.225","2022-08-15 19:06:47.226","Less charitable ideas, more valuable ideas","Are you a builder? Build something that brings value to the people, community, and yourself instead of throwing money. You can always give a portion of your income for charity work.","I'm not against charity work, but I've seen a lot of ask for charity around this space.  We are builders; we should build things that bring value to the community and people or at least solve some of their problems.  I'm not against charity work, but I'm diffidently against throwing money on something temporary.  If you want to help poor people, create jobs, create value, and teach them how to fish instead of giving fish to them. ","0x9e0e9D25a5ED9bc773f91691f0b45599255257B1",3,7000,FALSE,16683000,0
496,"2022-08-15 05:42:37.648","2022-08-15 05:42:37.649","LIL NOUNS ON THE GROUND- 6 Month Projection Pod ","Lil Nouns OTG requests to manage The Projection Proliferation Pod Fund for 6 months of a marketing experiment alongside funded prop, Nouns OTG , which includes projecting at 5 major NFT event activations.","Lil Nouns DAO funding Lil Nouns On The Ground Projection Pod to operate will allow this proven project to grow and scale alongside Aubtoshi and Noun OTG, without having to come to the DAO per each event. Proliferating the Lil Nouns is the goal. I would love for Lil Nouns DAO to continue to let me show you the wonderful, creative art that the community is creating and needs visibility!  Let the OTG Projection Pod show you exuberant ways we can do just that, on the ground, IRL!","0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104",3,7000,FALSE,16683000,0
